,runID,module,name,vectime,vecvalue,interpolationmode,recordingmode,source,title,mecHostSelectionPolicy,numRbs,numUEs,u,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset
0,alertMec-0-20240213-16:41:54-18047,Alert5MEC.mecHost1.virtualisationInfrastructure.pppIf[0].ppp,transmissionState:vector,[ 0.          2.10700102  2.10700106  2.10700109  2.10700114  2.10700489  2.10700493  2.10700549  2.10700553  2.10703525  2.10703572  2.10703911  2.10703923  2.10704064  2.10704111  2.1070445   2.10704462  2.11300102  2.11300106  2.11300489  2.11300493  2.11304144  2.1130419   2.11304529  2.11304541  2.13100114  2.13100119  2.13100502  2.13100505  2.13102511  2.13102558  2.13102897  2.13102909  2.13700102  2.13700106  2.13700489  2.13700493  2.13700797  2.13700844  2.13701182  2.13701194  7.20704119  7.20704166  7.20704504  7.20704522  7.30704756  7.3070476   7.30705132  7.30705136  7.30705147  7.30705194  7.30705533  7.30705539 12.60709985 12.60710032 12.60710371 12.60710388 12.70710622 12.70710626 12.70710999 12.70711002 12.70713881 12.70713928 12.70714267 12.70714273 18.00704927 18.00704974 18.00705312 18.0070533  18.10705564 18.10705568 18.10705941 18.10705944 18.10706522 18.10706569 18.10706908 18.10706915 19.50706491 19.50706538 19.50706877 19.50706895 19.60707128 19.60707132 19.60707505 19.60707509 19.60708571 19.60708617 19.60708956 19.60708963 21.60703525 21.60703572 21.60703676 21.60703723 21.60703911 21.60703929 21.60704062 21.6070408  21.70704163 21.70704167 21.70704314 21.70704318 21.7070454  21.70704544 21.70704556 21.7070456  21.70707761 21.70707808 21.70708146 21.70708153 21.70708708 21.70708718 21.80708876 21.8070888  27.00703921 27.00703968 27.00704307 27.00704325 27.10704558 27.10704562 27.10704759 27.10704762 27.10705424 27.10705435 27.20705592 27.20705596 32.40711169 32.40711216 32.40711555 32.40711573 32.50711806 32.5071181  32.50712007 32.5071201  32.50712371 32.50712381 32.60712539 32.60712543 33.907037   33.90703747 33.90704085 33.90704103 34.00704337 34.00704341 34.00704538 34.00704541 34.00707345 34.00707355 34.10707513 34.10707517 36.00703822 36.00703868 36.00704207 36.00704225 36.1070446  36.10704463 36.1070466  36.10704663 36.10708792 36.10708803 36.2070896  36.20708964],[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],sample-hold,vector,transmissionStateChanged,tx state,"""MecServiceBased""",50,5,0,alertMec,20240213-16:41:54,20240213-164154,alertMec,omnetpp.ini,"$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",u=0/numRbs=50/numUEs=5/mecHostSelectionPolicy=MecServiceBased,"u=0,numRbs=50,numUEs=5,mecHostSelectionPolicy=MecServiceBased-","$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",simu5g.simulations.NR.mec.alert5MEC.Alert5MEC,18047,0,#0,results,0,0
1,alertMec-0-20240213-16:41:54-18047,Alert5MEC.mecHost2.virtualisationInfrastructure.pppIf[0].ppp,transmissionState:vector,[0.],[0.],sample-hold,vector,transmissionStateChanged,tx state,"""MecServiceBased""",50,5,0,alertMec,20240213-16:41:54,20240213-164154,alertMec,omnetpp.ini,"$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",u=0/numRbs=50/numUEs=5/mecHostSelectionPolicy=MecServiceBased,"u=0,numRbs=50,numUEs=5,mecHostSelectionPolicy=MecServiceBased-","$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",simu5g.simulations.NR.mec.alert5MEC.Alert5MEC,18047,0,#0,results,0,0
2,alertMec-0-20240213-16:41:54-18047,Alert5MEC.mecHost3.virtualisationInfrastructure.pppIf[0].ppp,transmissionState:vector,[ 0.          1.10300041  1.10300044  1.10300055  1.10300057  1.10900041  1.10900044  1.12700046  1.12700049  1.13300041  1.13300044  2.10700034  2.10700038  2.10700041  2.10700046  2.1070017   2.10700174  2.10700174  2.10700177  2.10700177  2.10700222  2.10700222  2.10700225  2.10700225  2.10700228  2.10700228  2.10700273  2.10703847  2.1070385   2.10704025  2.10704029  2.10704386  2.10704389  2.10704564  2.10704567  2.11300034  2.11300038  2.1130017   2.11300174  2.11300174  2.11300177  2.11300177  2.11300222  2.11304465  2.11304469  2.11304643  2.11304647  2.13100046  2.13100051  2.13100182  2.13100186  2.13100186  2.13100189  2.13100189  2.13100234  2.13102833  2.13102836  2.13103011  2.13103015  2.13700034  2.13700038  2.1370017   2.13700174  2.13700174  2.13700177  2.13700177  2.13700222  2.13701118  2.13701122  2.13701296  2.137013    7.2070444   7.20704444  7.20704652  7.20704656  7.30704652  7.30704662  7.30704662  7.30704667  7.3070482   7.30704865  7.30705468  7.30705472  7.30705615  7.30705619 12.60710307 12.6071031  12.60710518 12.60710522 12.70710518 12.70710529 12.70710529 12.70710533 12.70710686 12.70710732 12.70714203 12.70714206 12.70714349 12.70714353 18.00705248 18.00705252 18.0070546  18.00705464 18.1070546  18.10705471 18.10705471 18.10705475 18.10705628 18.10705674 18.10706844 18.10706847 18.1070699  18.10706994 19.50706813 19.50706817 19.50707025 19.50707028 19.60707025 19.60707035 19.60707035 19.60707039 19.60707193 19.60707238 19.60708892 19.60708896 19.60709039 19.60709042 21.60703847 21.60703851 21.60703998 21.60704001 21.60704059 21.60704063 21.6070421  21.60704214 21.70704059 21.7070407  21.7070407  21.70704074 21.7070421  21.7070422  21.7070422  21.70704225 21.70704227 21.70704273 21.70704378 21.70704394 21.70708082 21.70708086 21.70708229 21.70708233 21.70708812 21.70708816 21.80708812 21.80708816 27.00704243 27.00704247 27.00704454 27.00704458 27.10704454 27.10704465 27.10704465 27.10704469 27.10704622 27.10704638 27.10705528 27.10705532 27.20705528 27.20705532 32.40711491 32.40711495 32.40711702 32.40711706 32.50711702 32.50711713 32.50711713 32.50711717 32.5071187  32.50711886 32.50712475 32.50712479 32.60712475 32.60712479 33.90704021 33.90704025 33.90704233 33.90704237 34.00704233 34.00704244 34.00704244 34.00704248 34.00704401 34.00704417 34.00707449 34.00707453 34.10707449 34.10707453 36.00704143 36.00704147 36.00704356 36.00704359 36.10704356 36.10704366 36.10704366 36.1070437  36.10704524 36.10704539 36.10708896 36.107089   36.20708896 36.207089  ],[0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.],sample-hold,vector,transmissionStateChanged,tx state,"""MecServiceBased""",50,5,0,alertMec,20240213-16:41:54,20240213-164154,alertMec,omnetpp.ini,"$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",u=0/numRbs=50/numUEs=5/mecHostSelectionPolicy=MecServiceBased,"u=0,numRbs=50,numUEs=5,mecHostSelectionPolicy=MecServiceBased-","$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",simu5g.simulations.NR.mec.alert5MEC.Alert5MEC,18047,0,#0,results,0,0
3,alertMec-0-20240213-16:41:54-18047,Alert5MEC.mecHost4.virtualisationInfrastructure.pppIf[0].ppp,transmissionState:vector,[0.],[0.],sample-hold,vector,transmissionStateChanged,tx state,"""MecServiceBased""",50,5,0,alertMec,20240213-16:41:54,20240213-164154,alertMec,omnetpp.ini,"$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",u=0/numRbs=50/numUEs=5/mecHostSelectionPolicy=MecServiceBased,"u=0,numRbs=50,numUEs=5,mecHostSelectionPolicy=MecServiceBased-","$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",simu5g.simulations.NR.mec.alert5MEC.Alert5MEC,18047,0,#0,results,0,0
4,alertMec-0-20240213-16:41:54-18047,Alert5MEC.mecHost5.virtualisationInfrastructure.pppIf[0].ppp,transmissionState:vector,[0.],[0.],sample-hold,vector,transmissionStateChanged,tx state,"""MecServiceBased""",50,5,0,alertMec,20240213-16:41:54,20240213-164154,alertMec,omnetpp.ini,"$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",u=0/numRbs=50/numUEs=5/mecHostSelectionPolicy=MecServiceBased,"u=0,numRbs=50,numUEs=5,mecHostSelectionPolicy=MecServiceBased-","$u=0, $numRbs=50, $numUEs=5, $mecHostSelectionPolicy=""MecServiceBased""",simu5g.simulations.NR.mec.alert5MEC.Alert5MEC,18047,0,#0,results,0,0
